Line Item ID,Chk#,Item Description,Sales Category,Regular Price,Qty,Line Total,Comp,Void,Fire Time
li_002130,chk_00550,Mushroom Risotto,food,26,1,26,0,0,2026-01-03T09:36:00.000Z
li_002131,chk_00551,Lobster Tail,food,48,1,48,0,0,2025-12-21T12:55:00.000Z
li_002132,chk_00551,Wings Basket,food,16,1,16,0,0,2025-12-21T12:58:00.000Z
li_002133,chk_00551,BLT Wrap,food,16,1,16,0,0,2025-12-21T13:01:00.000Z
li_002134,chk_00551,Pulled Pork Sliders,food,17,1,17,0,0,2025-12-21T13:04:00.000Z
li_002135,chk_00551,Pinot Noir Glass,beverage,15,2,30,0,0,2025-12-21T13:07:00.000Z
li_002136,chk_00551,Coors Light Draft,beverage,7,2,14,1,0,2025-12-21T13:10:00.000Z
li_002137,chk_00552,Cappuccino,beverage,6,1,6,0,0,2026-01-16T07:14:00.000Z
li_002138,chk_00553,Corona,beverage,8,1,8,0,0,2026-01-03T09:46:00.000Z
li_002139,chk_00553,Pinot Noir Glass,beverage,15,2,30,0,0,2026-01-03T09:49:00.000Z
li_002140,chk_00553,Shrimp Scampi,food,28,1,28,0,0,2026-01-03T09:52:00.000Z
li_002141,chk_00553,Modelo Draft,beverage,8,1,8,0,0,2026-01-03T09:55:00.000Z
li_002142,chk_00553,Mimosa,beverage,12,2,24,0,0,2026-01-03T09:58:00.000Z
li_002143,chk_00554,Aperol Spritz,beverage,14,2,28,0,0,2026-02-11T17:55:00.000Z
li_002144,chk_00554,Braised Short Ribs,food,34,1,34,0,0,2026-02-11T17:58:00.000Z
li_002145,chk_00554,Braised Short Ribs,food,34,1,34,0,0,2026-02-11T18:01:00.000Z
li_002146,chk_00554,Wedge Salad,food,14,1,14,0,0,2026-02-11T18:04:00.000Z
li_002147,chk_00554,Caprese Salad,food,15,1,15,0,0,2026-02-11T18:07:00.000Z
li_002148,chk_00554,Shrimp Scampi,food,28,1,28,0,0,2026-02-11T18:10:00.000Z
li_002149,chk_00555,Grilled Salmon,food,32,1,32,0,0,2026-01-29T19:27:00.000Z
li_002150,chk_00555,Turkey Club,food,18,1,18,0,0,2026-01-29T19:30:00.000Z
li_002151,chk_00555,Pinot Noir Glass,beverage,15,2,30,0,0,2026-01-29T19:33:00.000Z
li_002152,chk_00556,Sauvignon Blanc,beverage,13,2,26,0,0,2025-12-17T12:36:00.000Z
li_002153,chk_00556,Chardonnay Glass,beverage,14,1,14,0,0,2025-12-17T12:39:00.000Z
li_002154,chk_00556,Coors Light Draft,beverage,7,2,14,0,0,2025-12-17T12:42:00.000Z
li_002155,chk_00556,Garden Salad,food,12,1,12,0,1,2025-12-17T12:45:00.000Z
li_002156,chk_00557,Pulled Pork Sliders,food,17,1,17,0,0,2025-12-17T12:36:00.000Z
li_002157,chk_00557,Club Sandwich,food,18,1,18,0,0,2025-12-17T12:39:00.000Z
li_002158,chk_00557,Wings Basket,food,16,1,16,0,0,2025-12-17T12:42:00.000Z
li_002159,chk_00557,Fish Tacos,food,20,1,20,0,0,2025-12-17T12:45:00.000Z
li_002160,chk_00557,Pan-Seared Sea Bass,food,38,1,38,1,0,2025-12-17T12:48:00.000Z
li_002161,chk_00557,Gin and Tonic,beverage,12,2,24,0,0,2025-12-17T12:51:00.000Z
li_002162,chk_00558,Chicken Parmigiana,food,24,1,24,0,0,2026-02-24T15:08:00.000Z
li_002163,chk_00559,French Onion Soup,food,12,1,12,0,1,2026-01-12T08:17:00.000Z
li_002164,chk_00559,Mimosa,beverage,12,1,12,0,0,2026-01-12T08:20:00.000Z
li_002165,chk_00559,BLT Wrap,food,16,1,16,0,0,2026-01-12T08:23:00.000Z
li_002166,chk_00559,Tuna Tartare,food,22,1,22,0,0,2026-01-12T08:26:00.000Z
li_002167,chk_00560,Braised Short Ribs,food,34,1,34,0,0,2025-12-29T10:49:00.000Z
li_002168,chk_00560,Caprese Salad,food,15,1,15,0,0,2025-12-29T10:52:00.000Z
li_002169,chk_00560,Wagyu Burger,food,21,1,21,1,0,2025-12-29T10:55:00.000Z
li_002170,chk_00560,Lobster Tail,food,48,1,48,0,0,2025-12-29T10:58:00.000Z
li_002171,chk_00560,Loaded Nachos,food,17,1,17,0,0,2025-12-29T11:01:00.000Z
li_002172,chk_00561,Wagyu Burger,food,21,1,21,0,0,2026-02-07T18:58:00.000Z
li_002173,chk_00561,Turkey Club,food,18,1,18,0,0,2026-02-07T19:01:00.000Z
li_002174,chk_00562,Iced Tea,beverage,4,1,4,0,0,2026-01-25T20:30:00.000Z
li_002175,chk_00562,Hot Dog,food,9,1,9,0,0,2026-01-25T20:33:00.000Z
li_002176,chk_00562,Turkey Club,food,18,1,18,0,0,2026-01-25T20:36:00.000Z
li_002177,chk_00563,Club Sandwich,food,18,1,18,0,0,2026-03-05T13:39:00.000Z
li_002178,chk_00563,Braised Short Ribs,food,34,1,34,0,0,2026-03-05T13:42:00.000Z
li_002179,chk_00563,Caesar Salad,food,16.5,1,16.5,0,1,2026-03-05T13:45:00.000Z
li_002180,chk_00563,Club Sandwich,food,18,1,18,0,0,2026-03-05T13:48:00.000Z
li_002181,chk_00564,Chicken Parmigiana,food,24,1,24,0,0,2026-02-20T15:11:00.000Z
li_002182,chk_00565,Grilled Salmon,food,32,1,32,0,1,2026-02-07T18:59:00.000Z
li_002183,chk_00565,Margarita,beverage,14,1,14,0,0,2026-02-07T19:02:00.000Z
li_002184,chk_00566,Arnold Palmer,beverage,5,1,5,0,0,2026-01-25T20:30:00.000Z
li_002185,chk_00566,Hot Dog,food,9,1,9,0,0,2026-01-25T20:33:00.000Z
li_002186,chk_00566,Modelo Draft,beverage,8,2,16,0,0,2026-01-25T20:36:00.000Z
li_002187,chk_00567,Loaded Nachos,food,17,1,17,0,0,2026-03-05T13:40:00.000Z
li_002188,chk_00567,Turkey Club,food,18,1,18,0,0,2026-03-05T13:43:00.000Z
li_002189,chk_00567,Old Fashioned,beverage,15,1,15,0,0,2026-03-05T13:46:00.000Z
li_002190,chk_00567,Wedge Salad,food,14,1,14,0,0,2026-03-05T13:49:00.000Z
li_002191,chk_00567,Braised Short Ribs,food,34,1,34,0,0,2026-03-05T13:52:00.000Z
li_002192,chk_00567,Charcuterie Board,food,24,1,24,0,0,2026-03-05T13:55:00.000Z
li_002193,chk_00568,Gin and Tonic,beverage,12,1,12,0,0,2026-02-20T15:11:00.000Z
li_002194,chk_00569,Caprese Salad,food,15,1,15,0,0,2026-01-07T09:21:00.000Z
li_002195,chk_00569,Craft IPA Draft,beverage,9,1,9,0,0,2026-01-07T09:24:00.000Z
li_002196,chk_00569,Hot Dog,food,9,1,9,0,0,2026-01-07T09:27:00.000Z
li_002197,chk_00569,Tuna Tartare,food,22,1,22,0,0,2026-01-07T09:30:00.000Z
li_002198,chk_00570,Tuna Tartare,food,22,1,22,0,0,2025-12-25T11:52:00.000Z
li_002199,chk_00570,Whiskey Sour,beverage,14,1,14,0,0,2025-12-25T11:55:00.000Z
li_002200,chk_00570,Cappuccino,beverage,6,2,12,0,0,2025-12-25T11:58:00.000Z
li_002201,chk_00570,Margarita,beverage,14,1,14,0,0,2025-12-25T12:01:00.000Z
li_002202,chk_00570,Caesar Salad,food,16.5,1,16.5,0,0,2025-12-25T12:04:00.000Z
li_002203,chk_00570,Mimosa,beverage,12,1,12,0,0,2025-12-25T12:07:00.000Z
li_002204,chk_00571,Grilled Salmon,food,32,1,32,0,0,2026-01-07T09:43:00.000Z
li_002205,chk_00571,NY Strip Steak,food,45,1,45,0,0,2026-01-07T09:46:00.000Z
li_002206,chk_00571,Club Sandwich,food,18,1,18,0,0,2026-01-07T09:49:00.000Z
li_002207,chk_00571,Chardonnay Glass,beverage,14,2,28,0,0,2026-01-07T09:52:00.000Z
li_002208,chk_00572,French Onion Soup,food,12,1,12,0,0,2026-02-16T16:52:00.000Z
li_002209,chk_00572,Bloody Mary,beverage,14,1,14,0,0,2026-02-16T16:55:00.000Z
li_002210,chk_00572,Margarita,beverage,14,1,14,0,0,2026-02-16T16:58:00.000Z
li_002211,chk_00572,Espresso,beverage,5,2,10,0,0,2026-02-16T17:01:00.000Z
li_002212,chk_00572,Wagyu Burger,food,21,1,21,0,0,2026-02-16T17:04:00.000Z
li_002213,chk_00572,Turkey Club,food,18,1,18,0,0,2026-02-16T17:07:00.000Z
li_002214,chk_00573,Turkey Club,food,18,1,18,0,0,2026-02-02T18:02:00.000Z
li_002215,chk_00573,Paloma,beverage,13,2,26,0,0,2026-02-02T18:05:00.000Z
li_002216,chk_00574,Chicken Parmigiana,food,24,1,24,0,0,2025-12-21T07:33:00.000Z
li_002217,chk_00574,NY Strip Steak,food,45,1,45,0,0,2025-12-21T07:36:00.000Z
li_002218,chk_00574,Pan-Seared Sea Bass,food,38,1,38,1,0,2025-12-21T07:39:00.000Z
li_002219,chk_00575,Pinot Noir Glass,beverage,15,1,15,0,0,2026-03-01T14:43:00.000Z
li_002220,chk_00575,Crab Cake,food,28,1,28,1,0,2026-03-01T14:46:00.000Z
li_002221,chk_00575,Loaded Nachos,food,17,1,17,0,0,2026-03-01T14:49:00.000Z
li_002222,chk_00575,Modelo Draft,beverage,8,2,16,0,0,2026-03-01T14:52:00.000Z
li_002223,chk_00575,Coors Light Draft,beverage,7,2,14,0,0,2026-03-01T14:55:00.000Z
li_002224,chk_00575,Shrimp Scampi,food,28,1,28,0,0,2026-03-01T14:58:00.000Z
li_002225,chk_00576,Fish Tacos,food,20,1,20,0,0,2026-01-16T16:14:00.000Z
li_002226,chk_00577,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-01-03T09:24:00.000Z
li_002227,chk_00577,BLT Wrap,food,16,1,16,0,0,2026-01-03T09:27:00.000Z
li_002228,chk_00577,BLT Wrap,food,16,1,16,0,0,2026-01-03T09:30:00.000Z
li_002229,chk_00577,Club Sandwich,food,18,1,18,0,0,2026-01-03T09:33:00.000Z
li_002230,chk_00577,Pulled Pork Sliders,food,17,1,17,0,0,2026-01-03T09:36:00.000Z
li_002231,chk_00578,Wedge Salad,food,14,1,14,0,0,2026-02-11T12:55:00.000Z
li_002232,chk_00578,Mimosa,beverage,12,2,24,0,0,2026-02-11T12:58:00.000Z
li_002233,chk_00578,Gin and Tonic,beverage,12,2,24,0,0,2026-02-11T13:01:00.000Z
li_002234,chk_00578,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-11T13:04:00.000Z
li_002235,chk_00578,Coors Light Draft,beverage,7,2,14,0,0,2026-02-11T13:07:00.000Z
li_002236,chk_00578,Arnold Palmer,beverage,5,2,10,0,0,2026-02-11T13:10:00.000Z
li_002237,chk_00579,Grilled Salmon,food,32,1,32,0,0,2026-02-28T14:05:00.000Z
li_002238,chk_00579,BLT Wrap,food,16,1,16,0,0,2026-02-28T14:08:00.000Z
li_002239,chk_00579,Garden Salad,food,12,1,12,0,0,2026-02-28T14:11:00.000Z
li_002240,chk_00579,Whiskey Sour,beverage,14,1,14,0,0,2026-02-28T14:14:00.000Z
li_002241,chk_00579,Cappuccino,beverage,6,2,12,0,0,2026-02-28T14:17:00.000Z
li_002242,chk_00579,Braised Short Ribs,food,34,1,34,1,0,2026-02-28T14:20:00.000Z
li_002243,chk_00580,Cheese Pizza,food,16,1,16,0,0,2026-01-16T07:14:00.000Z
li_002244,chk_00580,Coors Light Draft,beverage,7,2,14,0,0,2026-01-16T07:17:00.000Z
li_002245,chk_00580,Corona,beverage,8,1,8,0,0,2026-01-16T07:20:00.000Z
li_002246,chk_00580,Chicken Parmigiana,food,24,1,24,0,0,2026-01-16T07:23:00.000Z
li_002247,chk_00581,Arnold Palmer,beverage,5,2,10,0,0,2026-01-03T10:46:00.000Z
li_002248,chk_00581,Mushroom Risotto,food,26,1,26,0,0,2026-01-03T10:49:00.000Z
li_002249,chk_00581,Cobb Salad,food,19,1,19,0,0,2026-01-03T10:52:00.000Z
li_002250,chk_00581,Fish Tacos,food,20,1,20,0,0,2026-01-03T10:55:00.000Z
li_002251,chk_00581,Caesar Salad,food,16.5,1,16.5,0,0,2026-01-03T10:58:00.000Z
li_002252,chk_00582,Corona,beverage,8,2,16,0,0,2026-02-11T17:55:00.000Z
li_002253,chk_00582,Chicken Parmigiana,food,24,1,24,0,0,2026-02-11T17:58:00.000Z
li_002254,chk_00582,Lobster Tail,food,48,1,48,0,0,2026-02-11T18:01:00.000Z
li_002255,chk_00582,Paloma,beverage,13,2,26,0,0,2026-02-11T18:04:00.000Z
li_002256,chk_00582,Pinot Noir Glass,beverage,15,2,30,0,0,2026-02-11T18:07:00.000Z
li_002257,chk_00582,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-11T18:10:00.000Z
li_002258,chk_00583,BLT Wrap,food,16,1,16,0,0,2026-01-29T19:27:00.000Z
li_002259,chk_00583,Margarita,beverage,14,1,14,0,0,2026-01-29T19:30:00.000Z
li_002260,chk_00583,Sauvignon Blanc,beverage,13,2,26,0,0,2026-01-29T19:33:00.000Z
li_002261,chk_00584,Wagyu Burger,food,21,1,21,0,0,2026-03-09T12:37:00.000Z
li_002262,chk_00584,Paloma,beverage,13,2,26,0,0,2026-03-09T12:40:00.000Z
li_002263,chk_00584,Hot Dog,food,9,1,9,0,0,2026-03-09T12:43:00.000Z
li_002264,chk_00584,Aperol Spritz,beverage,14,1,14,0,0,2026-03-09T12:46:00.000Z
li_002265,chk_00585,Cobb Salad,food,19,1,19,0,0,2026-02-24T15:08:00.000Z
li_002266,chk_00586,Mimosa,beverage,12,2,24,0,1,2026-01-11T08:18:00.000Z
li_002267,chk_00586,Caprese Salad,food,15,1,15,0,0,2026-01-11T08:21:00.000Z
li_002268,chk_00587,Caprese Salad,food,15,1,15,0,0,2026-01-29T19:27:00.000Z
li_002269,chk_00587,Corona,beverage,8,1,8,0,0,2026-01-29T19:30:00.000Z
li_002270,chk_00587,Filet Mignon,food,52,1,52,0,0,2026-01-29T19:33:00.000Z
li_002271,chk_00588,Gin and Tonic,beverage,12,2,24,0,0,2026-03-09T12:37:00.000Z
li_002272,chk_00588,Bloody Mary,beverage,14,1,14,0,0,2026-03-09T12:40:00.000Z
li_002273,chk_00588,Modelo Draft,beverage,8,2,16,0,0,2026-03-09T12:43:00.000Z
li_002274,chk_00588,Fish Tacos,food,20,1,20,0,0,2026-03-09T12:46:00.000Z
li_002275,chk_00588,French Onion Soup,food,12,1,12,0,0,2026-03-09T12:49:00.000Z
li_002276,chk_00588,Pinot Noir Glass,beverage,15,2,30,0,0,2026-03-09T12:52:00.000Z
li_002277,chk_00589,Grilled Salmon,food,32,1,32,0,0,2026-02-24T15:08:00.000Z
li_002278,chk_00590,Caprese Salad,food,15,1,15,0,0,2026-01-11T08:18:00.000Z
li_002279,chk_00590,Ranch Water,beverage,12,1,12,0,0,2026-01-11T08:21:00.000Z
li_002280,chk_00590,Cabernet Glass,beverage,16,2,32,0,0,2026-01-11T08:24:00.000Z
li_002281,chk_00590,Mimosa,beverage,12,1,12,0,0,2026-01-11T08:27:00.000Z
li_002282,chk_00591,Hot Dog,food,9,1,9,0,0,2025-12-29T10:49:00.000Z
li_002283,chk_00591,Lobster Tail,food,48,1,48,0,0,2025-12-29T10:52:00.000Z
li_002284,chk_00591,Paloma,beverage,13,1,13,0,0,2025-12-29T10:55:00.000Z
li_002285,chk_00591,NY Strip Steak,food,45,1,45,0,0,2025-12-29T10:58:00.000Z
li_002286,chk_00591,Wings Basket,food,16,1,16,0,0,2025-12-29T11:01:00.000Z
li_002287,chk_00592,Wagyu Burger,food,21,1,21,0,0,2026-02-07T18:59:00.000Z
li_002288,chk_00592,Club Sandwich,food,18,1,18,1,0,2026-02-07T19:02:00.000Z
li_002289,chk_00593,Corona,beverage,8,2,16,0,1,2026-02-20T10:49:00.000Z
li_002290,chk_00593,Wings Basket,food,16,1,16,0,0,2026-02-20T10:52:00.000Z
li_002291,chk_00593,Modelo Draft,beverage,8,1,8,0,0,2026-02-20T10:55:00.000Z
li_002292,chk_00593,Garden Salad,food,12,1,12,0,0,2026-02-20T10:58:00.000Z
li_002293,chk_00593,Espresso,beverage,5,2,10,0,0,2026-02-20T11:01:00.000Z
li_002294,chk_00594,Lobster Tail,food,48,1,48,0,0,2026-02-06T18:59:00.000Z
li_002295,chk_00594,Turkey Club,food,18,1,18,0,0,2026-02-06T19:02:00.000Z
li_002296,chk_00595,Loaded Nachos,food,17,1,17,0,0,2025-12-25T20:30:00.000Z
li_002297,chk_00595,Charcuterie Board,food,24,1,24,0,0,2025-12-25T20:33:00.000Z
li_002298,chk_00595,Wagyu Burger,food,21,1,21,0,0,2025-12-25T20:36:00.000Z
li_002299,chk_00596,Sauvignon Blanc,beverage,13,1,13,0,0,2026-03-05T13:40:00.000Z
li_002300,chk_00596,Filet Mignon,food,52,1,52,0,0,2026-03-05T13:43:00.000Z
li_002301,chk_00596,Braised Short Ribs,food,34,1,34,0,0,2026-03-05T13:46:00.000Z
li_002302,chk_00596,Wings Basket,food,16,1,16,0,0,2026-03-05T13:49:00.000Z
li_002303,chk_00596,Ranch Water,beverage,12,2,24,0,0,2026-03-05T13:52:00.000Z
li_002304,chk_00596,Loaded Nachos,food,17,1,17,0,0,2026-03-05T13:55:00.000Z
li_002305,chk_00597,Wagyu Burger,food,21,1,21,0,0,2026-01-20T15:11:00.000Z
li_002306,chk_00598,Whiskey Sour,beverage,14,2,28,0,0,2026-01-07T09:21:00.000Z
li_002307,chk_00598,Ranch Water,beverage,12,1,12,0,0,2026-01-07T09:24:00.000Z
li_002308,chk_00598,Grilled Chicken,food,19,1,19,0,0,2026-01-07T09:27:00.000Z
li_002309,chk_00598,Club Sandwich,food,18,1,18,1,0,2026-01-07T09:30:00.000Z
li_002310,chk_00598,Paloma,beverage,13,2,26,0,0,2026-01-07T09:33:00.000Z
li_002311,chk_00599,Ranch Water,beverage,12,2,24,0,0,2026-01-20T07:11:00.000Z
li_002312,chk_00600,Iced Tea,beverage,4,2,8,0,0,2026-01-07T09:43:00.000Z
li_002313,chk_00600,Club Sandwich,food,18,1,18,0,0,2026-01-07T09:46:00.000Z
li_002314,chk_00600,Club Sandwich,food,18,1,18,0,0,2026-01-07T09:49:00.000Z
li_002315,chk_00600,Filet Mignon,food,52,1,52,0,0,2026-01-07T09:52:00.000Z
li_002316,chk_00600,Pulled Pork Sliders,food,17,1,17,0,0,2026-01-07T09:55:00.000Z
li_002317,chk_00601,Wedge Salad,food,14,1,14,0,0,2026-02-15T16:52:00.000Z
li_002318,chk_00601,Aperol Spritz,beverage,14,2,28,0,0,2026-02-15T16:55:00.000Z
li_002319,chk_00601,Gin and Tonic,beverage,12,1,12,0,0,2026-02-15T16:58:00.000Z
li_002320,chk_00601,French Onion Soup,food,12,1,12,0,0,2026-02-15T17:01:00.000Z
li_002321,chk_00601,Caesar Salad,food,16.5,1,16.5,0,0,2026-02-15T17:04:00.000Z
li_002322,chk_00601,Wings Basket,food,16,1,16,0,0,2026-02-15T17:07:00.000Z
li_002323,chk_00602,Tuna Tartare,food,22,1,22,0,0,2026-02-02T18:24:00.000Z
li_002324,chk_00602,Iced Tea,beverage,4,2,8,0,0,2026-02-02T18:27:00.000Z
li_002325,chk_00603,Chicken Parmigiana,food,24,1,24,0,0,2025-12-20T12:34:00.000Z
li_002326,chk_00603,Charcuterie Board,food,24,1,24,0,0,2025-12-20T12:37:00.000Z
li_002327,chk_00603,Chardonnay Glass,beverage,14,1,14,0,0,2025-12-20T12:40:00.000Z
li_002328,chk_00603,Fish Tacos,food,20,1,20,0,0,2025-12-20T12:43:00.000Z
li_002329,chk_00604,Gin and Tonic,beverage,12,2,24,0,0,2026-02-28T14:05:00.000Z
li_002330,chk_00604,Whiskey Sour,beverage,14,1,14,0,0,2026-02-28T14:08:00.000Z
li_002331,chk_00604,Corona,beverage,8,1,8,0,0,2026-02-28T14:11:00.000Z
li_002332,chk_00604,Chardonnay Glass,beverage,14,2,28,0,0,2026-02-28T14:14:00.000Z
li_002333,chk_00604,Caprese Salad,food,15,1,15,0,0,2026-02-28T14:17:00.000Z
li_002334,chk_00604,Tuna Tartare,food,22,1,22,0,0,2026-02-28T14:20:00.000Z
li_002335,chk_00605,French Onion Soup,food,12,1,12,0,0,2026-01-16T07:15:00.000Z
li_002336,chk_00606,Sparkling Water,beverage,4,2,8,0,0,2026-01-02T10:46:00.000Z
li_002337,chk_00606,Tuna Tartare,food,22,1,22,0,0,2026-01-02T10:49:00.000Z
li_002338,chk_00606,Braised Short Ribs,food,34,1,34,0,0,2026-01-02T10:52:00.000Z
li_002339,chk_00606,NY Strip Steak,food,45,1,45,0,0,2026-01-02T10:55:00.000Z
li_002340,chk_00606,Cappuccino,beverage,6,2,12,0,0,2026-01-02T10:58:00.000Z
li_002341,chk_00607,Wedge Salad,food,14,1,14,0,0,2025-12-20T12:34:00.000Z
li_002342,chk_00607,Michelob Ultra,beverage,7,1,7,0,0,2025-12-20T12:37:00.000Z
li_002343,chk_00607,Club Sandwich,food,18,1,18,0,0,2025-12-20T12:40:00.000Z
li_002344,chk_00607,Garden Salad,food,12,1,12,0,0,2025-12-20T12:43:00.000Z
li_002345,chk_00607,Craft IPA Draft,beverage,9,1,9,0,0,2025-12-20T12:46:00.000Z
li_002346,chk_00607,French Onion Soup,food,12,1,12,0,0,2025-12-20T12:49:00.000Z
li_002347,chk_00608,Shrimp Scampi,food,28,1,28,0,0,2026-02-28T14:05:00.000Z
li_002348,chk_00608,Wedge Salad,food,14,1,14,0,0,2026-02-28T14:08:00.000Z
li_002349,chk_00608,Lobster Tail,food,48,1,48,0,0,2026-02-28T14:11:00.000Z
li_002350,chk_00608,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-28T14:14:00.000Z
li_002351,chk_00608,Tuna Tartare,food,22,1,22,0,0,2026-02-28T14:17:00.000Z
li_002352,chk_00608,Espresso,beverage,5,1,5,0,0,2026-02-28T14:20:00.000Z
li_002353,chk_00609,Craft IPA Draft,beverage,9,1,9,0,0,2026-01-15T07:15:00.000Z
li_002354,chk_00609,Margarita,beverage,14,2,28,0,0,2026-01-15T07:18:00.000Z
li_002355,chk_00609,Wedge Salad,food,14,1,14,0,0,2026-01-15T07:21:00.000Z
li_002356,chk_00609,Tuna Tartare,food,22,1,22,0,0,2026-01-15T07:24:00.000Z
li_002357,chk_00610,Lobster Tail,food,48,1,48,0,0,2026-01-02T10:46:00.000Z
li_002358,chk_00610,Aperol Spritz,beverage,14,1,14,0,0,2026-01-02T10:49:00.000Z
li_002359,chk_00610,BLT Wrap,food,16,1,16,0,0,2026-01-02T10:52:00.000Z
li_002360,chk_00610,Braised Short Ribs,food,34,1,34,1,0,2026-01-02T10:55:00.000Z
li_002361,chk_00610,Cheese Pizza,food,16,1,16,0,0,2026-01-02T10:58:00.000Z
li_002362,chk_00611,Grilled Salmon,food,32,1,32,1,0,2026-02-11T17:56:00.000Z
li_002363,chk_00611,Garden Salad,food,12,1,12,0,0,2026-02-11T17:59:00.000Z
li_002364,chk_00612,Mimosa,beverage,12,1,12,0,0,2026-01-28T19:27:00.000Z
li_002365,chk_00612,Filet Mignon,food,52,1,52,0,0,2026-01-28T19:30:00.000Z
li_002366,chk_00612,French Onion Soup,food,12,1,12,0,1,2026-01-28T19:33:00.000Z
li_002367,chk_00613,Hot Dog,food,9,1,9,0,0,2026-03-09T13:37:00.000Z
li_002368,chk_00613,Shrimp Scampi,food,28,1,28,0,0,2026-03-09T13:40:00.000Z
li_002369,chk_00613,Arnold Palmer,beverage,5,1,5,0,0,2026-03-09T13:43:00.000Z
li_002370,chk_00613,Pulled Pork Sliders,food,17,1,17,0,0,2026-03-09T13:46:00.000Z
li_002371,chk_00613,Wings Basket,food,16,1,16,1,0,2026-03-09T13:49:00.000Z
li_002372,chk_00613,Espresso,beverage,5,2,10,0,0,2026-03-09T13:52:00.000Z
li_002373,chk_00614,Fish Tacos,food,20,1,20,0,0,2026-02-11T17:56:00.000Z
li_002374,chk_00614,Pinot Noir Glass,beverage,15,2,30,0,0,2026-02-11T17:59:00.000Z
li_002375,chk_00615,Filet Mignon,food,52,1,52,0,0,2025-12-29T19:27:00.000Z
li_002376,chk_00615,Turkey Club,food,18,1,18,0,0,2025-12-29T19:30:00.000Z
li_002377,chk_00615,Modelo Draft,beverage,8,1,8,0,0,2025-12-29T19:33:00.000Z
li_002378,chk_00616,Chardonnay Glass,beverage,14,1,14,0,1,2026-03-09T13:37:00.000Z
li_002379,chk_00616,Wings Basket,food,16,1,16,0,0,2026-03-09T13:40:00.000Z
li_002380,chk_00616,NY Strip Steak,food,45,1,45,0,0,2026-03-09T13:43:00.000Z
li_002381,chk_00616,Crab Cake,food,28,1,28,0,0,2026-03-09T13:46:00.000Z
li_002382,chk_00616,Cabernet Glass,beverage,16,1,16,0,0,2026-03-09T13:49:00.000Z
li_002383,chk_00616,Pulled Pork Sliders,food,17,1,17,0,0,2026-03-09T13:52:00.000Z
li_002384,chk_00617,Lobster Tail,food,48,1,48,0,0,2026-01-24T15:08:00.000Z
li_002385,chk_00618,Crab Cake,food,28,1,28,0,0,2026-01-11T08:18:00.000Z
li_002386,chk_00618,Braised Short Ribs,food,34,1,34,0,0,2026-01-11T08:21:00.000Z
li_002387,chk_00618,Wagyu Burger,food,21,1,21,0,0,2026-01-11T08:24:00.000Z
li_002388,chk_00618,Wedge Salad,food,14,1,14,0,0,2026-01-11T08:27:00.000Z
li_002389,chk_00619,Arnold Palmer,beverage,5,1,5,0,0,2026-02-19T10:49:00.000Z
li_002390,chk_00619,Turkey Club,food,18,1,18,0,0,2026-02-19T10:52:00.000Z
li_002391,chk_00619,Grilled Salmon,food,32,1,32,0,0,2026-02-19T10:55:00.000Z
li_002392,chk_00619,Pinot Noir Glass,beverage,15,1,15,0,0,2026-02-19T10:58:00.000Z
li_002393,chk_00619,Turkey Club,food,18,1,18,0,0,2026-02-19T11:01:00.000Z
li_002394,chk_00620,Shrimp Scampi,food,28,1,28,0,0,2026-01-11T08:40:00.000Z
li_002395,chk_00620,Loaded Nachos,food,17,1,17,0,0,2026-01-11T08:43:00.000Z
li_002396,chk_00620,Pulled Pork Sliders,food,17,1,17,0,0,2026-01-11T08:46:00.000Z
li_002397,chk_00620,Club Sandwich,food,18,1,18,0,0,2026-01-11T08:49:00.000Z
li_002398,chk_00621,BLT Wrap,food,16,1,16,0,0,2026-02-19T15:50:00.000Z
li_002399,chk_00621,Mushroom Risotto,food,26,1,26,1,0,2026-02-19T15:53:00.000Z
li_002400,chk_00621,Gin and Tonic,beverage,12,1,12,0,0,2026-02-19T15:56:00.000Z
li_002401,chk_00621,Margarita,beverage,14,2,28,0,0,2026-02-19T15:59:00.000Z
li_002402,chk_00621,Caesar Salad,food,16.5,1,16.5,0,0,2026-02-19T16:02:00.000Z
li_002403,chk_00622,Sparkling Water,beverage,4,1,4,0,0,2026-02-06T18:21:00.000Z
li_002404,chk_00622,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-06T18:24:00.000Z
li_002405,chk_00623,Grilled Salmon,food,32,1,32,0,0,2025-12-24T11:31:00.000Z
li_002406,chk_00623,Whiskey Sour,beverage,14,2,28,0,0,2025-12-24T11:34:00.000Z
li_002407,chk_00623,Gin and Tonic,beverage,12,1,12,0,0,2025-12-24T11:37:00.000Z
li_002408,chk_00624,Charcuterie Board,food,24,1,24,0,0,2026-03-04T13:02:00.000Z
li_002409,chk_00624,Caprese Salad,food,15,1,15,0,0,2026-03-04T13:05:00.000Z
li_002410,chk_00624,Whiskey Sour,beverage,14,2,28,0,0,2026-03-04T13:08:00.000Z
li_002411,chk_00624,Mushroom Risotto,food,26,1,26,0,0,2026-03-04T13:11:00.000Z
li_002412,chk_00624,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-03-04T13:14:00.000Z
