Chk#,Sales Area,Member #,Open Time,Close Time,First Fire,Last Fulfilled,Net Amount,Tax,Gratuity,Comp,Discount,Void,Total Due,Settlement Method
chk_00545,outlet_grill,mbr_071,2026-02-16 11:50:00,2026-02-16 13:01:00,2026-02-16 12:04:00,2026-02-16 12:52:00,138,11.73,23.46,0,0,0,173.19,credit_card
chk_00546,outlet_bar_lounge,mbr_071,2026-02-03 18:59:00,2026-02-03 20:20:00,2026-02-03 19:08:00,2026-02-03 20:10:00,60,5.1,11.4,0,0,0,76.5,cash
chk_00547,outlet_main_dining,mbr_071,2025-12-21 20:31:00,2025-12-21 21:23:00,2025-12-21 20:41:00,2025-12-21 21:18:00,86,7.31,21.5,0,0,0,114.81,member_charge
chk_00548,outlet_grill,mbr_071,2026-03-01 14:41:00,2026-03-01 15:43:00,2026-03-01 14:46:00,2026-03-01 15:36:00,172,14.62,27.52,0,0,0,214.14,credit_card
chk_00549,outlet_bar_lounge,mbr_071,2026-02-16 16:12:00,2026-02-16 16:45:00,2026-02-16 16:19:00,2026-02-16 16:32:00,35,2.98,7.35,0,0,0,45.33,cash
chk_00551,outlet_grill,mbr_071,2025-12-21 12:53:00,2025-12-21 14:07:00,2025-12-21 13:07:00,2025-12-21 13:58:00,146,12.41,26.28,0,0,0,184.69,cash
chk_00015,outlet_bar_lounge,mbr_003,2026-01-18 16:11:00,2026-01-18 16:42:00,2026-01-18 16:18:00,2026-01-18 16:30:00,31,2.64,6.51,0,0,0,40.15,cash
chk_00016,outlet_pool_bar,mbr_003,2026-01-05 09:20:00,2026-01-05 10:01:00,2026-01-05 09:32:00,2026-01-05 09:47:00,116,9.86,26.68,0,0,0,152.54,member_charge
chk_00018,outlet_halfway_house,mbr_003,2026-01-31 19:01:00,2026-01-31 20:24:00,2026-01-31 19:10:00,2026-01-31 20:13:00,65,5.53,12.35,0,0,0,82.88,cash
chk_00021,outlet_main_dining,mbr_003,2026-01-14 16:14:00,2026-01-14 16:48:00,2026-01-14 16:21:00,2026-01-14 16:35:00,39,3.32,8.58,0,0,0,50.9,member_charge
chk_00022,outlet_pool_bar,mbr_003,2026-01-01 10:23:00,2026-01-01 11:07:00,2026-01-01 10:36:00,2026-01-01 10:52:00,125,10.63,30,0,7,0,158.63,member_charge
chk_00026,outlet_grill,mbr_004,2026-01-14 08:14:00,2026-01-14 08:48:00,2026-01-14 08:21:00,2026-01-14 08:35:00,40,3.4,8.8,0,0,0,52.2,member_charge
chk_00027,outlet_pool_bar,mbr_004,2026-01-01 10:45:00,2026-01-01 11:29:00,2026-01-01 10:58:00,2026-01-01 11:14:00,125,10.63,30,0,8,0,157.63,credit_card
chk_00554,outlet_bar_lounge,mbr_072,2026-02-11 17:53:00,2026-02-11 19:07:00,2026-02-11 18:07:00,2026-02-11 18:58:00,146,12.41,26.28,0,0,0,184.69,cash
chk_00572,outlet_bar_lounge,mbr_075,2026-02-16 16:50:00,2026-02-16 18:01:00,2026-02-16 17:04:00,2026-02-16 17:52:00,138,11.73,23.46,0,0,0,173.19,credit_card
chk_00573,outlet_bar_lounge,mbr_075,2026-02-02 18:00:00,2026-02-02 19:21:00,2026-02-02 18:09:00,2026-02-02 19:11:00,61,5.19,11.59,0,0,0,77.78,cash
chk_00574,outlet_main_dining,mbr_075,2025-12-21 07:31:00,2025-12-21 08:23:00,2025-12-21 07:41:00,2025-12-21 08:18:00,87,7.4,21.75,0,0,0,116.15,member_charge
chk_00575,outlet_grill,mbr_075,2026-03-01 14:41:00,2026-03-01 15:43:00,2026-03-01 14:46:00,2026-03-01 15:36:00,172,14.62,27.52,0,0,8,206.14,credit_card
chk_00578,outlet_grill,mbr_075,2026-02-11 12:53:00,2026-02-11 14:08:00,2026-02-11 13:07:00,2026-02-11 13:59:00,147,12.5,26.46,0,0,0,185.96,cash
chk_00579,outlet_grill,mbr_076,2026-02-28 14:03:00,2026-02-28 15:05:00,2026-02-28 14:08:00,2026-02-28 14:58:00,173,14.71,34.6,0,0,8,214.31,cash
chk_00582,outlet_bar_lounge,mbr_076,2026-02-11 17:53:00,2026-02-11 19:08:00,2026-02-11 18:07:00,2026-02-11 18:59:00,147,12.5,26.46,0,0,0,185.96,cash
chk_00613,outlet_grill,mbr_080,2026-03-09 13:35:00,2026-03-09 14:31:00,2026-03-09 13:46:00,2026-03-09 14:25:00,156,13.26,23.4,0,0,0,192.66,credit_card
chk_00614,outlet_bar_lounge,mbr_081,2026-02-11 17:54:00,2026-02-11 19:09:00,2026-02-11 18:01:00,2026-02-11 19:00:00,45,3.83,8.1,0,0,0,56.93,cash
chk_00615,outlet_main_dining,mbr_081,2025-12-29 19:25:00,2025-12-29 20:11:00,2025-12-29 19:34:00,2025-12-29 19:56:00,71,6.04,17.04,18,0,0,76.08,member_charge
chk_00616,outlet_grill,mbr_081,2026-03-09 13:35:00,2026-03-09 14:31:00,2026-03-09 13:50:00,2026-03-09 14:25:00,156,13.26,23.4,0,0,0,192.66,credit_card
chk_00619,outlet_grill,mbr_081,2026-02-19 10:47:00,2026-02-19 11:56:00,2026-02-19 11:00:00,2026-02-19 11:48:00,131,11.14,22.27,0,14,0,150.41,credit_card
chk_00622,outlet_bar_lounge,mbr_082,2026-02-06 18:19:00,2026-02-06 19:37:00,2026-02-06 18:27:00,2026-02-06 19:27:00,54,4.59,10.26,0,0,0,68.85,member_charge
chk_00623,outlet_grill,mbr_082,2025-12-24 11:29:00,2025-12-24 12:18:00,2025-12-24 11:39:00,2025-12-24 12:13:00,80,6.8,19.2,0,0,0,106,member_charge
chk_00624,outlet_grill,mbr_082,2026-03-04 13:00:00,2026-03-04 13:59:00,2026-03-04 13:05:00,2026-03-04 13:53:00,165,14.03,24.75,0,0,0,203.78,cash
chk_00627,outlet_bar_lounge,mbr_082,2026-02-15 11:51:00,2026-02-15 13:03:00,2026-02-15 12:05:00,2026-02-15 12:54:00,140,11.9,25.2,0,0,0,177.1,credit_card
chk_00628,outlet_grill,mbr_083,2026-03-04 13:00:00,2026-03-04 13:59:00,2026-03-04 13:05:00,2026-03-04 13:53:00,165,14.03,31.35,0,0,0,210.38,cash
chk_00631,outlet_bar_lounge,mbr_083,2026-02-15 16:51:00,2026-02-15 18:03:00,2026-02-15 17:05:00,2026-02-15 17:54:00,36,3.06,6.48,0,0,0,45.54,credit_card
chk_00632,outlet_bar_lounge,mbr_083,2026-02-02 18:22:00,2026-02-02 19:44:00,2026-02-02 18:31:00,2026-02-02 19:34:00,62,5.27,14.26,0,0,0,81.53,member_charge
chk_00633,outlet_grill,mbr_083,2025-12-20 12:32:00,2025-12-20 13:25:00,2025-12-20 12:42:00,2025-12-20 13:20:00,148,12.58,37,0,0,0,197.58,member_charge
chk_00692,outlet_bar_lounge,mbr_092,2026-02-09 17:17:00,2026-02-09 18:33:00,2026-02-09 17:25:00,2026-02-09 18:24:00,47,4,8.46,0,0,0,59.46,member_charge
chk_00695,outlet_bar_lounge,mbr_093,2026-02-23 15:45:00,2026-02-23 16:51:00,2026-02-23 15:58:00,2026-02-23 16:43:00,21,1.79,3.36,0,0,0,26.15,credit_card
chk_00696,outlet_bar_lounge,mbr_093,2026-02-09 17:17:00,2026-02-09 18:33:00,2026-02-09 17:25:00,2026-02-09 18:24:00,47,4,10.34,0,0,0,61.34,member_charge
chk_00697,outlet_grill,mbr_093,2025-12-28 10:26:00,2025-12-28 11:13:00,2025-12-28 10:35:00,2025-12-28 10:58:00,133,11.31,31.92,0,8,0,168.23,member_charge
chk_00698,outlet_grill,mbr_093,2026-03-08 13:58:00,2026-03-08 14:55:00,2026-03-08 14:13:00,2026-03-08 14:49:00,159,13.52,30.21,0,0,0,202.73,cash
chk_00699,outlet_grill,mbr_094,2025-12-28 11:26:00,2025-12-28 12:13:00,2025-12-28 11:39:00,2025-12-28 11:58:00,133,11.31,31.92,0,8,0,168.23,member_charge
chk_00734,outlet_bar_lounge,mbr_099,2026-02-17 16:11:00,2026-02-17 17:21:00,2026-02-17 16:18:00,2026-02-17 17:13:00,31,2.64,6.51,0,0,0,40.15,cash
chk_00736,outlet_grill,mbr_099,2025-12-23 11:52:00,2025-12-23 12:43:00,2025-12-23 12:06:00,2025-12-23 12:38:00,143,12.16,25.74,0,0,0,180.9,credit_card
chk_00742,outlet_bar_lounge,mbr_100,2026-02-26 14:42:00,2026-02-26 15:46:00,2026-02-26 14:47:00,2026-02-26 15:39:00,177,15.05,28.32,0,0,0,220.37,credit_card
chk_00743,outlet_bar_lounge,mbr_100,2026-02-13 17:14:00,2026-02-13 17:49:00,2026-02-13 17:21:00,2026-02-13 17:40:00,40,3.4,8.8,0,0,0,52.2,member_charge
chk_00744,outlet_grill,mbr_100,2025-12-31 10:24:00,2025-12-31 11:08:00,2025-12-31 10:33:00,2025-12-31 10:53:00,125,10.63,30,0,8,0,157.63,member_charge
chk_00745,outlet_grill,mbr_101,2025-12-31 10:24:00,2025-12-31 11:08:00,2025-12-31 10:37:00,2025-12-31 10:53:00,126,10.71,30.24,0,8,0,158.95,credit_card
chk_00746,outlet_bar_lounge,mbr_101,2026-02-09 12:55:00,2026-02-09 14:11:00,2026-02-09 13:10:00,2026-02-09 14:02:00,152,12.92,27.36,0,0,0,192.28,cash
chk_00749,outlet_bar_lounge,mbr_101,2026-02-22 15:46:00,2026-02-22 16:53:00,2026-02-22 15:52:00,2026-02-22 16:45:00,23,1.96,3.91,0,0,0,28.87,credit_card
chk_00795,outlet_grill,mbr_108,2026-02-08 12:56:00,2026-02-08 14:13:00,2026-02-08 13:11:00,2026-02-08 14:03:00,153,13.01,27.54,0,0,0,193.55,cash
chk_00796,outlet_bar_lounge,mbr_109,2026-02-25 14:05:00,2026-02-25 15:09:00,2026-02-25 14:11:00,2026-02-25 15:02:00,179,15.22,35.8,0,0,0,230.02,cash
chk_00812,outlet_grill,mbr_111,2025-12-22 12:31:00,2025-12-22 13:22:00,2025-12-22 12:41:00,2025-12-22 13:17:00,85,7.23,21.25,0,0,0,113.48,member_charge
chk_00813,outlet_grill,mbr_111,2026-03-02 14:40:00,2026-03-02 15:41:00,2026-03-02 14:45:00,2026-03-02 15:34:00,170,14.45,27.2,0,0,0,211.65,cash
chk_00816,outlet_grill,mbr_111,2026-02-12 12:53:00,2026-02-12 14:07:00,2026-02-12 13:07:00,2026-02-12 13:58:00,145,12.33,26.1,0,0,0,183.43,cash
chk_00820,outlet_bar_lounge,mbr_112,2026-02-12 17:53:00,2026-02-12 19:07:00,2026-02-12 18:07:00,2026-02-12 18:58:00,42,3.57,7.56,0,0,0,53.13,cash
chk_00822,outlet_grill,mbr_112,2025-12-17 12:34:00,2025-12-17 13:29:00,2025-12-17 12:45:00,2025-12-17 13:23:00,153,13.01,38.25,0,0,0,204.26,credit_card
chk_00823,outlet_bar_lounge,mbr_112,2026-02-25 14:05:00,2026-02-25 15:09:00,2026-02-25 14:11:00,2026-02-25 15:02:00,179,15.22,28.64,0,0,0,222.86,cash
chk_00824,outlet_grill,mbr_113,2025-12-17 12:34:00,2025-12-17 13:29:00,2025-12-17 12:49:00,2025-12-17 13:23:00,153,13.01,38.25,0,0,0,204.26,credit_card
chk_00858,outlet_grill,mbr_117,2026-02-20 10:47:00,2026-02-20 11:55:00,2026-02-20 11:00:00,2026-02-20 11:47:00,129,10.97,21.93,0,14,0,147.9,credit_card
chk_00859,outlet_bar_lounge,mbr_117,2026-02-07 18:56:00,2026-02-07 20:14:00,2026-02-07 19:04:00,2026-02-07 20:04:00,51,4.34,9.69,0,0,0,65.03,cash
chk_00860,outlet_main_dining,mbr_117,2025-12-26 20:28:00,2025-12-26 21:17:00,2025-12-26 20:38:00,2025-12-26 21:02:00,77,6.55,18.48,0,0,0,102.03,member_charge
chk_00861,outlet_grill,mbr_117,2026-03-05 13:37:00,2026-03-05 14:35:00,2026-03-05 13:52:00,2026-03-05 14:29:00,163,13.86,24.45,0,0,0,201.31,credit_card
chk_00862,outlet_bar_lounge,mbr_117,2026-02-20 15:09:00,2026-02-20 16:39:00,2026-02-20 15:15:00,2026-02-20 16:27:00,26,2.21,5.46,0,0,0,33.67,cash
chk_00864,outlet_grill,mbr_117,2025-12-25 11:50:00,2025-12-25 13:01:00,2025-12-25 12:04:00,2025-12-25 12:52:00,137,11.65,23.29,0,0,0,171.94,credit_card
chk_00865,outlet_bar_lounge,mbr_117,2026-02-03 18:59:00,2026-02-03 20:20:00,2026-02-03 19:08:00,2026-02-03 20:10:00,60,5.1,11.4,0,0,0,76.5,cash
chk_00867,outlet_bar_lounge,mbr_118,2026-02-20 15:47:00,2026-02-20 16:55:00,2026-02-20 16:00:00,2026-02-20 16:47:00,129,10.97,21.93,0,14,0,147.9,credit_card
chk_00868,outlet_bar_lounge,mbr_118,2026-02-07 18:18:00,2026-02-07 19:36:00,2026-02-07 18:26:00,2026-02-07 19:26:00,52,4.42,9.88,0,0,0,66.3,member_charge
chk_00869,outlet_grill,mbr_118,2025-12-25 11:28:00,2025-12-25 12:17:00,2025-12-25 11:38:00,2025-12-25 12:02:00,78,6.63,18.72,0,0,0,103.35,member_charge
chk_00870,outlet_grill,mbr_118,2026-03-05 13:59:00,2026-03-05 14:57:00,2026-03-05 14:14:00,2026-03-05 14:51:00,163,13.86,24.45,0,0,0,201.31,cash
chk_00873,outlet_bar_lounge,mbr_118,2026-02-16 16:50:00,2026-02-16 18:01:00,2026-02-16 17:04:00,2026-02-16 17:52:00,138,11.73,23.46,0,0,0,173.19,credit_card
chk_00892,outlet_bar_lounge,mbr_120,2026-02-11 17:53:00,2026-02-11 19:08:00,2026-02-11 18:00:00,2026-02-11 18:59:00,43,3.66,7.74,0,0,0,54.4,cash
chk_00939,outlet_main_dining,mbr_124,2025-12-29 19:25:00,2025-12-29 20:11:00,2025-12-29 19:34:00,2025-12-29 19:56:00,70,5.95,16.8,18,0,0,74.75,member_charge
chk_00940,outlet_grill,mbr_124,2026-03-09 12:35:00,2026-03-09 13:31:00,2026-03-09 12:50:00,2026-03-09 13:25:00,156,13.26,23.4,0,0,0,192.66,credit_card
chk_00943,outlet_grill,mbr_124,2026-02-20 10:47:00,2026-02-20 11:55:00,2026-02-20 11:00:00,2026-02-20 11:47:00,130,11.05,22.1,0,14,0,149.15,credit_card
chk_00944,outlet_bar_lounge,mbr_125,2026-02-24 15:44:00,2026-02-24 16:49:00,2026-02-24 15:57:00,2026-02-24 16:42:00,18,1.53,2.88,0,13,0,9.41,credit_card
chk_00945,outlet_bar_lounge,mbr_125,2026-02-11 17:16:00,2026-02-11 18:31:00,2026-02-11 17:23:00,2026-02-11 18:22:00,44,3.74,9.68,0,0,0,57.42,member_charge
chk_00946,outlet_grill,mbr_125,2025-12-29 10:25:00,2025-12-29 11:11:00,2025-12-29 10:34:00,2025-12-29 10:56:00,130,11.05,31.2,18,0,0,154.25,member_charge
chk_00947,outlet_grill,mbr_125,2026-03-09 12:57:00,2026-03-09 13:53:00,2026-03-09 13:12:00,2026-03-09 13:47:00,156,13.26,23.4,0,0,0,192.66,cash
chk_00950,outlet_bar_lounge,mbr_125,2026-02-20 15:47:00,2026-02-20 16:55:00,2026-02-20 16:00:00,2026-02-20 16:47:00,130,11.05,22.1,0,14,0,149.15,credit_card
chk_00981,outlet_bar_lounge,mbr_128,2026-02-15 16:13:00,2026-02-15 17:25:00,2026-02-15 16:20:00,2026-02-15 17:16:00,36,3.06,6.48,0,0,0,45.54,member_charge
chk_00986,outlet_bar_lounge,mbr_128,2026-02-24 15:44:00,2026-02-24 16:49:00,2026-02-24 15:57:00,2026-02-24 16:41:00,122,10.37,19.52,0,13,0,138.89,credit_card
chk_00987,outlet_bar_lounge,mbr_128,2026-02-10 17:16:00,2026-02-10 18:31:00,2026-02-10 17:24:00,2026-02-10 18:22:00,45,3.83,8.1,0,0,0,56.93,member_charge
chk_00988,outlet_grill,mbr_128,2025-12-29 10:25:00,2025-12-29 11:11:00,2025-12-29 10:34:00,2025-12-29 10:56:00,71,6.04,17.04,18,0,0,76.08,member_charge
chk_00989,outlet_grill,mbr_128,2026-03-09 13:57:00,2026-03-09 14:53:00,2026-03-09 14:12:00,2026-03-09 14:47:00,156,13.26,23.4,0,0,0,192.66,cash
chk_00992,outlet_bar_lounge,mbr_129,2026-02-24 15:44:00,2026-02-24 16:50:00,2026-02-24 15:57:00,2026-02-24 16:42:00,19,1.62,3.04,0,0,0,23.66,credit_card
chk_00993,outlet_bar_lounge,mbr_129,2026-02-10 17:16:00,2026-02-10 18:31:00,2026-02-10 17:24:00,2026-02-10 18:22:00,45,3.83,9.9,0,0,0,58.73,member_charge
chk_00994,outlet_grill,mbr_129,2025-12-29 10:25:00,2025-12-29 11:11:00,2025-12-29 10:34:00,2025-12-29 10:56:00,131,11.14,31.44,0,8,0,165.58,member_charge
chk_00995,outlet_grill,mbr_129,2026-03-09 13:57:00,2026-03-09 14:53:00,2026-03-09 14:12:00,2026-03-09 14:47:00,157,13.35,29.83,0,0,0,200.18,cash
chk_01014,outlet_grill,mbr_131,2025-12-24 11:51:00,2025-12-24 12:41:00,2025-12-24 12:05:00,2025-12-24 12:36:00,140,11.9,35,0,0,0,186.9,credit_card
chk_01015,outlet_bar_lounge,mbr_131,2026-02-02 18:00:00,2026-02-02 19:22:00,2026-02-02 18:05:00,2026-02-02 19:12:00,166,14.11,31.54,0,0,0,211.65,cash
chk_01017,outlet_grill,mbr_131,2026-02-28 14:41:00,2026-02-28 15:43:00,2026-02-28 14:53:00,2026-02-28 15:36:00,114,9.69,18.24,0,0,0,141.93,credit_card
chk_01018,outlet_bar_lounge,mbr_131,2026-02-15 16:13:00,2026-02-15 17:25:00,2026-02-15 16:20:00,2026-02-15 17:16:00,37,3.15,6.66,0,0,0,46.81,member_charge
chk_01020,outlet_grill,mbr_131,2025-12-20 12:32:00,2025-12-20 13:25:00,2025-12-20 12:46:00,2025-12-20 13:20:00,148,12.58,37,0,0,0,197.58,cash
chk_01023,outlet_grill,mbr_132,2026-02-28 14:41:00,2026-02-28 15:44:00,2026-02-28 14:53:00,2026-02-28 15:37:00,174,14.79,27.84,0,0,8,208.63,credit_card
chk_01052,outlet_grill,mbr_134,2026-02-01 13:00:00,2026-02-01 14:22:00,2026-02-01 13:05:00,2026-02-01 14:12:00,166,14.11,31.54,0,0,0,211.65,cash
chk_01054,outlet_main_dining,mbr_134,2026-02-28 09:42:00,2026-02-28 10:45:00,2026-02-28 09:54:00,2026-02-28 10:38:00,115,9.78,18.4,0,0,0,143.18,credit_card
chk_01055,outlet_bar_lounge,mbr_134,2026-02-14 16:51:00,2026-02-14 18:03:00,2026-02-14 16:58:00,2026-02-14 17:54:00,37,3.15,6.66,0,0,0,46.81,credit_card
chk_01057,outlet_bar_lounge,mbr_135,2026-02-19 16:10:00,2026-02-19 17:19:00,2026-02-19 16:16:00,2026-02-19 17:11:00,29,2.47,6.09,0,0,0,37.56,cash
chk_01059,outlet_grill,mbr_135,2025-12-24 11:51:00,2025-12-24 12:41:00,2025-12-24 12:05:00,2025-12-24 12:36:00,141,11.99,25.38,0,0,0,178.37,credit_card
chk_01062,outlet_bar_lounge,mbr_135,2026-02-27 14:42:00,2026-02-27 15:45:00,2026-02-27 14:54:00,2026-02-27 15:38:00,175,14.88,28,0,0,0,217.88,credit_card
chk_01063,outlet_bar_lounge,mbr_135,2026-02-14 16:13:00,2026-02-14 17:25:00,2026-02-14 16:20:00,2026-02-14 17:16:00,38,3.23,6.84,0,0,0,48.07,member_charge
chk_01065,outlet_grill,mbr_135,2025-12-19 12:54:00,2025-12-19 13:47:00,2025-12-19 13:09:00,2025-12-19 13:42:00,149,12.67,37.25,0,0,0,198.92,cash
chk_01067,outlet_bar_lounge,mbr_136,2026-02-27 14:42:00,2026-02-27 15:45:00,2026-02-27 14:47:00,2026-02-27 15:38:00,175,14.88,28,0,0,8,209.88,credit_card
chk_01068,outlet_bar_lounge,mbr_136,2026-02-14 16:13:00,2026-02-14 16:47:00,2026-02-14 16:20:00,2026-02-14 16:34:00,38,3.23,8.36,0,0,0,49.59,member_charge
chk_01070,outlet_grill,mbr_136,2025-12-19 12:54:00,2025-12-19 14:10:00,2025-12-19 13:09:00,2025-12-19 14:01:00,149,12.67,26.82,0,0,0,188.49,cash
chk_01073,outlet_bar_lounge,mbr_136,2026-02-23 15:45:00,2026-02-23 16:51:00,2026-02-23 15:58:00,2026-02-23 16:43:00,20,1.7,3.2,0,0,0,24.9,credit_card
chk_01094,outlet_bar_lounge,mbr_138,2026-02-01 19:01:00,2026-02-01 20:23:00,2026-02-01 19:06:00,2026-02-01 20:12:00,167,14.2,31.73,0,0,0,212.93,cash
chk_01098,outlet_bar_lounge,mbr_139,2026-02-18 16:10:00,2026-02-18 16:41:00,2026-02-18 16:16:00,2026-02-18 16:29:00,30,2.55,6.3,0,0,0,38.85,cash
chk_01100,outlet_grill,mbr_139,2025-12-23 11:51:00,2025-12-23 13:04:00,2025-12-23 12:05:00,2025-12-23 12:59:00,141,11.99,25.38,0,0,0,178.37,credit_card
chk_01103,outlet_bar_lounge,mbr_139,2026-02-27 14:42:00,2026-02-27 15:45:00,2026-02-27 14:54:00,2026-02-27 15:38:00,175,14.88,28,0,0,0,217.88,credit_card
chk_01104,outlet_bar_lounge,mbr_139,2026-02-14 16:13:00,2026-02-14 17:26:00,2026-02-14 16:20:00,2026-02-14 17:17:00,38,3.23,8.36,0,0,0,49.59,member_charge
chk_01105,outlet_bar_lounge,mbr_140,2026-02-01 19:01:00,2026-02-01 20:23:00,2026-02-01 19:10:00,2026-02-01 20:12:00,64,5.44,12.16,0,0,0,81.6,cash
chk_01106,outlet_main_dining,mbr_140,2025-12-19 07:32:00,2025-12-19 08:25:00,2025-12-19 07:43:00,2025-12-19 08:20:00,90,7.65,22.5,0,0,0,120.15,credit_card
chk_01110,outlet_grill,mbr_140,2026-02-10 12:55:00,2026-02-10 14:11:00,2026-02-10 13:10:00,2026-02-10 14:02:00,150,12.75,27,0,0,0,189.75,cash
chk_01112,outlet_main_dining,mbr_140,2026-03-08 08:36:00,2026-03-08 09:33:00,2026-03-08 08:47:00,2026-03-08 09:27:00,99,8.42,14.85,0,0,0,122.27,credit_card
chk_01113,outlet_bar_lounge,mbr_140,2026-02-22 15:45:00,2026-02-22 16:51:00,2026-02-22 15:51:00,2026-02-22 16:43:00,21,1.79,3.57,0,0,0,26.36,credit_card
chk_01132,outlet_bar_lounge,mbr_142,2026-02-18 16:10:00,2026-02-18 17:20:00,2026-02-18 16:17:00,2026-02-18 17:12:00,30,2.55,6.3,0,0,0,38.85,cash
chk_01134,outlet_grill,mbr_142,2025-12-23 11:52:00,2025-12-23 12:42:00,2025-12-23 12:06:00,2025-12-23 12:37:00,142,12.07,25.56,0,0,0,179.63,credit_card
chk_01137,outlet_bar_lounge,mbr_142,2026-02-27 14:42:00,2026-02-27 15:45:00,2026-02-27 14:54:00,2026-02-27 15:38:00,176,14.96,28.16,0,0,0,219.12,credit_card
chk_01138,outlet_bar_lounge,mbr_142,2026-02-13 16:14:00,2026-02-13 17:27:00,2026-02-13 16:21:00,2026-02-13 17:18:00,39,3.32,7.02,0,0,0,49.34,member_charge
chk_01140,outlet_main_dining,mbr_143,2025-12-23 20:30:00,2025-12-23 21:20:00,2025-12-23 20:40:00,2025-12-23 21:15:00,82,6.97,20.5,0,0,0,109.47,member_charge
chk_01141,outlet_grill,mbr_143,2026-03-03 14:39:00,2026-03-03 15:39:00,2026-03-03 14:44:00,2026-03-03 15:32:00,168,14.28,25.2,0,0,0,207.48,credit_card
chk_01144,outlet_grill,mbr_143,2026-02-14 11:52:00,2026-02-14 13:05:00,2026-02-14 12:06:00,2026-02-14 12:56:00,142,12.07,25.56,0,0,0,179.63,credit_card
chk_01147,outlet_bar_lounge,mbr_143,2026-02-27 14:42:00,2026-02-27 15:45:00,2026-02-27 14:47:00,2026-02-27 15:38:00,176,14.96,28.16,0,0,0,219.12,credit_card
chk_01148,outlet_bar_lounge,mbr_143,2026-02-13 16:14:00,2026-02-13 16:48:00,2026-02-13 16:21:00,2026-02-13 16:35:00,39,3.32,8.58,0,0,0,50.9,member_charge
chk_01175,outlet_grill,mbr_146,2026-02-18 11:49:00,2026-02-18 12:59:00,2026-02-18 12:03:00,2026-02-18 12:51:00,134,11.39,22.78,0,14,0,154.17,credit_card
chk_01176,outlet_bar_lounge,mbr_146,2026-02-04 18:58:00,2026-02-04 20:18:00,2026-02-04 19:06:00,2026-02-04 20:08:00,57,4.85,10.83,0,0,0,72.68,cash
chk_01178,outlet_grill,mbr_146,2026-03-03 14:39:00,2026-03-03 15:39:00,2026-03-03 14:44:00,2026-03-03 15:32:00,168,14.28,25.2,0,0,0,207.48,credit_card
chk_01179,outlet_bar_lounge,mbr_146,2026-02-17 16:11:00,2026-02-17 16:42:00,2026-02-17 16:18:00,2026-02-17 16:34:00,31,2.64,6.51,0,0,0,40.15,cash
chk_01181,outlet_grill,mbr_146,2025-12-23 11:52:00,2025-12-23 12:43:00,2025-12-23 12:06:00,2025-12-23 12:38:00,143,12.16,25.74,0,0,0,180.9,credit_card
chk_01184,outlet_bar_lounge,mbr_146,2026-02-26 14:42:00,2026-02-26 15:46:00,2026-02-26 14:54:00,2026-02-26 15:39:00,177,15.05,28.32,0,0,0,220.37,credit_card
chk_01185,outlet_bar_lounge,mbr_147,2026-02-04 18:20:00,2026-02-04 19:40:00,2026-02-04 18:28:00,2026-02-04 19:30:00,57,4.85,10.83,0,0,0,72.68,member_charge
chk_01187,outlet_grill,mbr_147,2026-03-03 14:01:00,2026-03-03 15:01:00,2026-03-03 14:06:00,2026-03-03 14:54:00,168,14.28,25.2,0,0,0,207.48,cash
chk_01190,outlet_bar_lounge,mbr_147,2026-02-13 11:52:00,2026-02-13 13:05:00,2026-02-13 12:06:00,2026-02-13 12:56:00,143,12.16,25.74,0,0,0,180.9,credit_card
chk_01192,outlet_main_dining,mbr_147,2025-12-18 07:33:00,2025-12-18 08:27:00,2025-12-18 07:44:00,2025-12-18 08:22:00,92,7.82,23,0,0,0,122.82,credit_card
chk_01193,outlet_bar_lounge,mbr_147,2026-02-26 14:43:00,2026-02-26 15:47:00,2026-02-26 14:48:00,2026-02-26 15:40:00,177,15.05,28.32,0,0,0,220.37,credit_card
chk_01196,outlet_bar_lounge,mbr_148,2026-02-13 17:52:00,2026-02-13 19:05:00,2026-02-13 18:06:00,2026-02-13 18:56:00,40,3.4,7.2,0,0,0,50.6,credit_card
chk_01199,outlet_bar_lounge,mbr_148,2026-02-26 14:05:00,2026-02-26 15:09:00,2026-02-26 14:10:00,2026-02-26 15:02:00,177,15.05,35.4,0,0,0,227.45,cash
chk_01202,outlet_bar_lounge,mbr_148,2026-02-09 17:55:00,2026-02-09 19:11:00,2026-02-09 18:10:00,2026-02-09 19:02:00,152,12.92,27.36,0,0,0,192.28,cash
chk_01206,outlet_grill,mbr_149,2025-12-31 10:46:00,2025-12-31 11:53:00,2025-12-31 10:59:00,2025-12-31 11:45:00,126,10.71,21.42,0,13,0,145.13,credit_card
chk_01212,outlet_grill,mbr_149,2025-12-27 11:49:00,2025-12-27 12:37:00,2025-12-27 12:03:00,2025-12-27 12:22:00,135,11.48,22.95,0,14,0,155.43,credit_card
chk_01235,outlet_bar_lounge,mbr_151,2026-02-13 17:52:00,2026-02-13 19:05:00,2026-02-13 18:06:00,2026-02-13 18:56:00,144,12.24,25.92,0,0,0,182.16,cash
chk_01252,outlet_grill,mbr_153,2026-03-06 13:37:00,2026-03-06 14:35:00,2026-03-06 13:52:00,2026-03-06 14:29:00,161,13.69,24.15,0,0,0,198.84,credit_card
chk_01255,outlet_grill,mbr_153,2025-12-26 11:49:00,2025-12-26 12:59:00,2025-12-26 12:03:00,2025-12-26 12:51:00,135,11.48,22.95,0,14,0,155.43,credit_card
