Registration ID,Event Number,Client Code,Status,Guest Count,Fee Paid,Registration Date,Check-In Time
reg_1474,evt_015,mbr_235,attended,3,23,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1475,evt_001,mbr_236,attended,1,59,2026-02-01 00:00:00,2026-02-15 10:00:00
reg_1476,evt_006,mbr_236,attended,3,23,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1477,evt_009,mbr_236,attended,2,11,2026-01-23 00:00:00,2026-02-02 10:00:00
reg_1478,evt_012,mbr_236,attended,3,27,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1479,evt_015,mbr_236,attended,3,15,2026-01-27 00:00:00,2026-02-01 10:00:00
reg_1480,evt_002,mbr_237,attended,3,15,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1481,evt_003,mbr_237,attended,3,27,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1482,evt_006,mbr_237,attended,0,43,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1483,evt_009,mbr_237,attended,3,31,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1484,evt_012,mbr_237,attended,0,19,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1485,evt_005,mbr_238,attended,3,23,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1486,evt_008,mbr_238,attended,2,11,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1487,evt_011,mbr_238,attended,3,27,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1488,evt_014,mbr_238,attended,3,15,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1489,evt_015,mbr_238,attended,1,55,2026-01-19 00:00:00,2026-02-01 10:00:00
reg_1490,evt_002,mbr_239,attended,3,27,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1491,evt_005,mbr_239,attended,3,16,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1492,evt_008,mbr_239,attended,3,31,2025-12-21 00:00:00,2025-12-29 10:00:00
reg_1493,evt_011,mbr_239,attended,3,20,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1494,evt_002,mbr_240,attended,3,20,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1495,evt_007,mbr_240,attended,2,12,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1496,evt_008,mbr_240,attended,3,24,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1497,evt_013,mbr_240,attended,3,16,2026-01-09 00:00:00,2026-01-15 10:00:00
reg_1498,evt_014,mbr_240,attended,3,28,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1499,evt_004,mbr_241,attended,3,16,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1500,evt_005,mbr_241,attended,3,28,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_1501,evt_010,mbr_241,attended,3,20,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1502,evt_011,mbr_241,registered,3,32,2026-02-10 00:00:00,
reg_1503,evt_001,mbr_242,attended,3,20,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1504,evt_002,mbr_242,attended,1,60,2025-12-16 00:00:00,2025-12-30 10:00:00
reg_1505,evt_007,mbr_242,attended,3,24,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1506,evt_010,mbr_242,attended,2,12,2026-01-06 00:00:00,2026-01-16 10:00:00
reg_1507,evt_013,mbr_242,attended,3,28,2026-01-07 00:00:00,2026-01-15 10:00:00
reg_1508,evt_003,mbr_243,attended,3,16,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1509,evt_004,mbr_243,attended,3,28,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1510,evt_007,mbr_243,attended,0,44,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1511,evt_010,mbr_243,registered,0,32,2026-01-07 00:00:00,
reg_1512,evt_013,mbr_243,attended,0,20,2026-01-04 00:00:00,2026-01-15 10:00:00
reg_1513,evt_001,mbr_244,registered,0,32,2026-02-06 00:00:00,
reg_1514,evt_006,mbr_244,attended,3,24,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1515,evt_009,mbr_244,attended,2,12,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1516,evt_012,mbr_244,attended,3,28,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1517,evt_015,mbr_244,attended,3,16,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1518,evt_003,mbr_245,attended,3,28,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1519,evt_006,mbr_245,attended,3,16,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1520,evt_009,mbr_245,registered,0,32,2026-01-24 00:00:00,
reg_1521,evt_012,mbr_245,attended,3,20,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1522,evt_003,mbr_246,attended,3,20,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1523,evt_008,mbr_246,attended,2,12,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1524,evt_009,mbr_246,attended,3,24,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1525,evt_014,mbr_246,attended,3,16,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1526,evt_015,mbr_246,attended,3,28,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_1527,evt_005,mbr_247,attended,3,16,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1528,evt_006,mbr_247,attended,3,28,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1529,evt_011,mbr_247,attended,3,20,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1530,evt_012,mbr_247,registered,0,32,2026-01-24 00:00:00,
reg_1531,evt_002,mbr_248,attended,3,20,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1532,evt_003,mbr_248,attended,1,60,2026-02-18 00:00:00,2026-03-04 10:00:00
reg_1533,evt_008,mbr_248,attended,3,24,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1534,evt_011,mbr_248,attended,2,13,2026-02-09 00:00:00,2026-02-19 10:00:00
reg_1535,evt_014,mbr_248,attended,3,28,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1536,evt_004,mbr_249,attended,3,16,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1537,evt_005,mbr_249,attended,3,29,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1538,evt_008,mbr_249,attended,0,44,2025-12-18 00:00:00,2025-12-29 10:00:00
reg_1539,evt_011,mbr_249,registered,0,33,2026-02-10 00:00:00,
reg_1540,evt_014,mbr_249,attended,0,21,2026-02-07 00:00:00,2026-02-19 10:00:00
reg_1541,evt_001,mbr_250,attended,3,21,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1542,evt_002,mbr_250,registered,0,33,2025-12-21 00:00:00,
reg_1543,evt_007,mbr_250,attended,3,25,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1544,evt_010,mbr_250,attended,2,13,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1545,evt_001,mbr_251,attended,2,13,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1546,evt_004,mbr_251,attended,3,29,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1547,evt_007,mbr_251,attended,3,17,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1548,evt_010,mbr_251,registered,0,33,2026-01-07 00:00:00,
reg_1549,evt_013,mbr_251,attended,3,21,2026-01-09 00:00:00,2026-01-15 10:00:00
reg_1550,evt_001,mbr_252,registered,0,33,2026-02-06 00:00:00,
reg_1551,evt_004,mbr_252,attended,3,21,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1552,evt_009,mbr_252,attended,2,13,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1553,evt_010,mbr_252,attended,3,25,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1554,evt_015,mbr_252,attended,3,17,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1555,evt_001,mbr_253,attended,1,25,2026-02-03 00:00:00,2026-02-15 10:00:00
reg_1556,evt_006,mbr_253,attended,3,17,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1557,evt_007,mbr_253,attended,3,29,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1558,evt_012,mbr_253,attended,3,21,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1559,evt_013,mbr_253,registered,0,33,2026-01-06 00:00:00,
reg_1560,evt_003,mbr_254,attended,3,21,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1561,evt_004,mbr_254,registered,1,61,2026-01-02 00:00:00,
reg_1562,evt_009,mbr_254,attended,3,25,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1563,evt_012,mbr_254,attended,3,13,2026-01-23 00:00:00,2026-02-02 10:00:00
reg_1564,evt_015,mbr_254,attended,3,29,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_1565,evt_005,mbr_255,attended,3,17,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1566,evt_006,mbr_255,attended,3,29,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1567,evt_009,mbr_255,attended,0,45,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1568,evt_012,mbr_255,registered,0,33,2026-01-24 00:00:00,
reg_1569,evt_015,mbr_255,attended,0,21,2026-01-20 00:00:00,2026-02-01 10:00:00
reg_1570,evt_002,mbr_256,attended,3,21,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1571,evt_003,mbr_256,registered,0,33,2026-02-23 00:00:00,
reg_1572,evt_008,mbr_256,attended,3,25,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1573,evt_011,mbr_256,attended,3,13,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1574,evt_002,mbr_257,attended,3,13,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1575,evt_005,mbr_257,attended,3,29,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1576,evt_008,mbr_257,attended,3,17,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1577,evt_011,mbr_257,registered,0,33,2026-02-10 00:00:00,
reg_1578,evt_014,mbr_257,attended,3,21,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1579,evt_002,mbr_258,registered,0,33,2025-12-21 00:00:00,
reg_1580,evt_005,mbr_258,attended,3,22,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1581,evt_010,mbr_258,attended,3,13,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1582,evt_011,mbr_258,attended,3,26,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1583,evt_001,mbr_259,attended,3,14,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1584,evt_002,mbr_259,attended,1,26,2025-12-18 00:00:00,2025-12-30 10:00:00
reg_1585,evt_007,mbr_259,attended,3,18,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1586,evt_008,mbr_259,attended,3,30,2025-12-21 00:00:00,2025-12-29 10:00:00
reg_1587,evt_013,mbr_259,attended,3,22,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_1588,evt_001,mbr_260,registered,0,34,2026-02-06 00:00:00,
reg_1589,evt_004,mbr_260,attended,3,22,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1590,evt_010,mbr_260,attended,3,26,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1591,evt_013,mbr_260,attended,3,14,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1592,evt_006,mbr_261,attended,3,18,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1593,evt_010,mbr_261,attended,0,46,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1594,evt_003,mbr_262,attended,3,22,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1595,evt_012,mbr_262,attended,3,14,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1596,evt_003,mbr_263,attended,3,14,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1597,evt_009,mbr_263,attended,3,18,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1598,evt_015,mbr_263,attended,3,22,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1599,evt_006,mbr_264,attended,3,22,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1600,evt_011,mbr_264,attended,3,14,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1601,evt_002,mbr_265,attended,3,14,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1602,evt_008,mbr_265,attended,3,18,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1603,evt_014,mbr_265,attended,3,22,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1604,evt_014,mbr_266,attended,3,14,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1605,evt_001,mbr_267,attended,3,14,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1606,evt_007,mbr_267,attended,3,18,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1607,evt_011,mbr_267,attended,0,46,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_1608,evt_013,mbr_268,attended,3,15,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1609,evt_004,mbr_269,attended,3,15,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1610,evt_010,mbr_269,attended,3,19,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1611,evt_001,mbr_270,attended,3,19,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1612,evt_012,mbr_270,attended,3,15,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1613,evt_003,mbr_t05,attended,3,15,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1614,evt_009,mbr_t05,attended,3,19,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1615,evt_009,mbr_272,attended,0,11,2026-01-23 00:00:00,2026-02-02 10:00:00
reg_1616,evt_015,mbr_272,attended,3,15,2026-01-27 00:00:00,2026-02-01 10:00:00
reg_1617,evt_002,mbr_273,attended,3,15,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1618,evt_012,mbr_273,attended,0,47,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1619,evt_008,mbr_274,attended,2,11,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1620,evt_014,mbr_274,attended,3,15,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1621,evt_005,mbr_275,attended,3,15,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1622,evt_011,mbr_275,attended,3,19,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1623,evt_002,mbr_276,attended,3,19,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1624,evt_007,mbr_276,attended,2,11,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1625,evt_013,mbr_276,attended,3,15,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1626,evt_004,mbr_277,attended,3,15,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1627,evt_010,mbr_277,attended,3,19,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1628,evt_001,mbr_278,attended,3,19,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1629,evt_010,mbr_278,attended,0,12,2026-01-06 00:00:00,2026-01-16 10:00:00
reg_1630,evt_003,mbr_279,attended,3,15,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1631,evt_013,mbr_279,attended,0,47,2026-01-04 00:00:00,2026-01-15 10:00:00
reg_1632,evt_009,mbr_280,attended,2,12,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1633,evt_015,mbr_280,attended,3,16,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1634,evt_006,mbr_281,attended,3,16,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1635,evt_012,mbr_281,attended,3,20,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1636,evt_003,mbr_282,attended,3,20,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1637,evt_008,mbr_282,attended,2,12,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1638,evt_014,mbr_282,attended,3,16,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1639,evt_005,mbr_283,attended,3,16,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1640,evt_011,mbr_283,attended,3,20,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1641,evt_002,mbr_284,attended,3,20,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1642,evt_011,mbr_284,attended,2,12,2026-02-09 00:00:00,2026-02-19 10:00:00
reg_1643,evt_004,mbr_285,attended,3,16,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1644,evt_014,mbr_285,attended,0,48,2026-02-07 00:00:00,2026-02-19 10:00:00
reg_1645,evt_010,mbr_286,attended,2,12,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1646,evt_001,mbr_287,attended,2,12,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1647,evt_009,mbr_288,attended,2,12,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1648,evt_012,mbr_290,attended,2,13,2026-01-23 00:00:00,2026-02-02 10:00:00
reg_1649,evt_011,mbr_292,attended,3,13,2026-02-14 00:00:00,2026-02-19 10:00:00
